,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor
3742,AMD Radeon R7 M445,GPU,2016-05-15,28.0,81.35998107852413,125.0,1550.0,780.0,TSMC,AMD
3743,AMD Radeon R7 M465X,GPU,2016-05-15,28.0,81.35998107852413,123.0,1500.0,900.0,TSMC,AMD
3744,AMD Radeon R9 M470,GPU,2016-05-15,28.0,81.35998107852413,160.0,2080.0,900.0,TSMC,AMD
3745,AMD Radeon R7 M440,GPU,2016-05-15,28.0,81.35998107852413,125.0,1550.0,891.0,TSMC,AMD
3746,AMD Radeon R7 M460,GPU,2016-05-15,28.0,81.35998107852413,125.0,1550.0,1100.0,TSMC,AMD
3747,AMD Radeon R7 M465,GPU,2016-05-15,28.0,81.35998107852413,56.0,690.0,825.0,TSMC,AMD
3748,AMD Radeon R5 M430,GPU,2016-05-15,28.0,81.35998107852413,56.0,690.0,1030.0,TSMC,AMD
3749,AMD Radeon R7 M465,GPU,2016-05-15,28.0,81.35998107852413,125.0,1550.0,1100.0,TSMC,AMD
3750,AMD Radeon R5 M430,GPU,2016-05-15,28.0,81.35998107852413,56.0,690.0,780.0,TSMC,AMD
3751,AMD Radeon R5 M420,GPU,2016-05-15,28.0,81.35998107852413,56.0,690.0,780.0,TSMC,AMD
3752,NVIDIA GRID M40,GPU,2016-05-18,28.0,50.0,148.0,1870.0,1033.0,TSMC,NVIDIA
3753,NVIDIA Tesla M10,GPU,2016-05-18,28.0,225.0,148.0,1870.0,1033.0,TSMC,NVIDIA
3754,NVIDIA GRID M3-3020,GPU,2016-05-18,28.0,81.35998107852413,148.0,1870.0,1033.0,TSMC,NVIDIA
3755,NVIDIA GRID M10-8Q,GPU,2016-05-18,28.0,225.0,148.0,1870.0,1033.0,TSMC,NVIDIA
3756,AMD FirePro S7100X,GPU,2016-05-25,28.0,100.0,366.0,5000.0,725.0,TSMC,AMD
3757,NVIDIA GeForce GTX 1080,GPU,2016-05-27,16.0,180.0,314.0,7200.0,1607.0,TSMC,NVIDIA
3758,AMD A9-9425 SoC,CPU,2016-05-31,28.0,15.0,124.0,1200.0,3100.0,Unknown,AMD
3759,Intel Core i7-6850K,CPU,2016-05-31,14.0,140.0,124.0,1200.0,3600.0,Intel,Intel
3760,Intel Core i7-6800K,CPU,2016-05-31,14.0,140.0,124.0,1200.0,3400.0,Intel,Intel
3761,AMD A9-9420 SoC,CPU,2016-05-31,28.0,15.0,124.0,1200.0,3000.0,Unknown,AMD
3762,Intel Core i7-6950X,CPU,2016-05-31,14.0,140.0,124.0,3800.0,3000.0,Intel,Intel
3763,AMD A9-9410 SoC,CPU,2016-05-31,28.0,25.0,124.0,1200.0,2900.0,Unknown,AMD
3764,Intel Core i7-6900K,CPU,2016-05-31,14.0,140.0,124.0,1200.0,3200.0,Intel,Intel
3765,AMD A9-9400 SoC,CPU,2016-05-31,28.0,10.0,124.0,1200.0,2400.0,Unknown,AMD
3766,AMD Radeon R2 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GF,AMD
3767,NVIDIA GeForce GTX 980MX,GPU,2016-06-01,28.0,148.0,398.0,5200.0,1050.0,TSMC,NVIDIA
3768,AMD Radeon R4 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GF,AMD
3769,AMD Radeon R3 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GF,AMD
3770,AMD Radeon R5 Mobile Graphics,GPU,2016-06-01,28.0,15.0,125.0,1200.0,200.0,GF,AMD
3771,NVIDIA GeForce GTX 1070,GPU,2016-06-10,16.0,150.0,314.0,7200.0,1506.0,TSMC,NVIDIA
3772,Intel Xeon Phi 7250,CPU,2016-06-20,14.0,215.0,314.0,8000.0,1400.0,Intel,Intel
3773,Intel Xeon Phi 7250F,CPU,2016-06-20,14.0,230.0,314.0,8000.0,1400.0,Intel,Intel
3774,NVIDIA Tesla P100 PCIe 12 GB,GPU,2016-06-20,16.0,250.0,610.0,15300.0,1190.0,TSMC,NVIDIA
3775,Intel Xeon Phi 7230,CPU,2016-06-20,14.0,215.0,610.0,8000.0,1300.0,Intel,Intel
3776,Intel Xeon Phi 7210F,CPU,2016-06-20,14.0,230.0,610.0,8000.0,1300.0,Intel,Intel
3777,Intel Xeon Phi 7230F,CPU,2016-06-20,14.0,230.0,610.0,8000.0,1300.0,Intel,Intel
3778,Intel Xeon Phi 7290,CPU,2016-06-20,14.0,245.0,610.0,8000.0,1500.0,Intel,Intel
3779,Intel Xeon Phi 7210,CPU,2016-06-20,14.0,215.0,610.0,8000.0,1300.0,Intel,Intel
3780,Intel Xeon Phi 7290F,CPU,2016-06-20,14.0,260.0,610.0,8000.0,1500.0,Intel,Intel
3781,NVIDIA Tesla P100 PCIe 16 GB,GPU,2016-06-20,16.0,250.0,610.0,15300.0,1190.0,TSMC,NVIDIA
3782,NVIDIA GeForce 940MX,GPU,2016-06-28,28.0,23.0,148.0,1870.0,795.0,TSMC,NVIDIA
3783,AMD Radeon RX 580 OEM,GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GF,AMD
3784,AMD Radeon RX 480,GPU,2016-06-29,14.0,150.0,232.0,5700.0,1120.0,GF,AMD
3785,AMD Radeon R5 435 OEM,GPU,2016-06-30,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD
3786,AMD Radeon R7 435 OEM,GPU,2016-06-30,28.0,50.0,77.0,950.0,920.0,TSMC,AMD
3787,AMD Radeon R7 450 OEM,GPU,2016-06-30,28.0,65.0,123.0,1500.0,925.0,TSMC,AMD
3788,AMD Radeon R5 430 OEM,GPU,2016-06-30,28.0,50.0,77.0,950.0,730.0,TSMC,AMD
3789,AMD Radeon RX 455 OEM,GPU,2016-06-30,28.0,100.0,160.0,2080.0,1050.0,TSMC,AMD
3790,AMD Radeon R7 430 OEM,GPU,2016-06-30,28.0,50.0,77.0,950.0,730.0,TSMC,AMD
3791,AMD Radeon R7 350,GPU,2016-07-06,28.0,55.0,123.0,1500.0,800.0,TSMC,AMD
3792,NVIDIA GeForce GTX 1060 6 GB,GPU,2016-07-19,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA
3793,AMD Xbox One S GPU,GPU,2016-08-02,16.0,95.0,240.0,5000.0,914.0,TSMC,AMD
3794,NVIDIA TITAN X Pascal,GPU,2016-08-02,16.0,250.0,471.0,11800.0,1417.0,TSMC,NVIDIA
3795,AMD Radeon RX 480 Mobile,GPU,2016-08-04,14.0,100.0,232.0,5700.0,1000.0,GF,AMD
3796,AMD Radeon RX 470 Mobile,GPU,2016-08-04,14.0,85.0,232.0,5700.0,926.0,GF,AMD
3797,AMD Radeon RX 470,GPU,2016-08-04,14.0,120.0,232.0,5700.0,926.0,GF,AMD
3798,Intel HD Graphics P630,GPU,2016-08-05,14.0,15.0,232.0,5700.0,350.0,Intel,Intel
3799,AMD Radeon RX 460 Mobile,GPU,2016-08-08,14.0,55.0,123.0,3000.0,1000.0,GF,AMD
3800,AMD Radeon RX 460,GPU,2016-08-08,14.0,75.0,123.0,3000.0,1090.0,GF,AMD
3801,NVIDIA GeForce GTX 1080 Mobile,GPU,2016-08-15,16.0,150.0,314.0,7200.0,1556.0,TSMC,NVIDIA
3802,NVIDIA GeForce GTX 1070 Mobile,GPU,2016-08-15,16.0,120.0,314.0,7200.0,1442.0,TSMC,NVIDIA
3803,NVIDIA GeForce GTX 1060 Mobile,GPU,2016-08-15,16.0,80.0,200.0,4400.0,1404.0,TSMC,NVIDIA
3804,NVIDIA GeForce GTX 1060 3 GB,GPU,2016-08-18,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA
3805,Intel HD Graphics 615,GPU,2016-08-30,14.0,5.0,200.0,4400.0,300.0,Intel,Intel
3806,Intel HD Graphics 610,GPU,2016-08-30,14.0,5.0,200.0,4400.0,350.0,Intel,Intel
3807,Intel HD Graphics 610,GPU,2016-08-30,14.0,5.0,200.0,4400.0,300.0,Intel,Intel
3808,Intel HD Graphics 630,GPU,2016-08-30,14.0,15.0,200.0,4400.0,350.0,Intel,Intel
3809,Intel HD Graphics 630,GPU,2016-08-30,14.0,15.0,200.0,4400.0,350.0,Intel,Intel
3810,Intel HD Graphics 620,GPU,2016-08-30,14.0,15.0,200.0,4400.0,300.0,Intel,Intel
3811,Intel HD Graphics 505,GPU,2016-09-01,14.0,6.0,200.0,4400.0,200.0,Intel,Intel
3812,AMD Opteron X2170,CPU,2016-09-01,28.0,25.0,200.0,4400.0,2400.0,Unknown,AMD
3813,AMD Playstation 4 Slim GPU,GPU,2016-09-07,16.0,75.0,209.0,4400.0,800.0,TSMC,AMD
3814,NVIDIA Tesla P4,GPU,2016-09-13,16.0,75.0,314.0,7200.0,886.0,TSMC,NVIDIA
3815,NVIDIA Tesla P10,GPU,2016-09-13,16.0,250.0,471.0,11800.0,1025.0,TSMC,NVIDIA
3816,NVIDIA Tesla P40,GPU,2016-09-13,16.0,250.0,471.0,11800.0,1303.0,TSMC,NVIDIA
3817,AMD Radeon E9550 MXM,GPU,2016-09-27,14.0,95.0,232.0,5700.0,1120.0,GF,AMD
3818,AMD Radeon E9260 MXM,GPU,2016-09-27,14.0,50.0,123.0,3000.0,1090.0,GF,AMD
3819,AMD Radeon E9260 PCIe,GPU,2016-09-27,14.0,80.0,123.0,3000.0,1090.0,GF,AMD
3820,NVIDIA Quadro GP100,GPU,2016-10-01,16.0,235.0,610.0,15300.0,1304.0,TSMC,NVIDIA
3821,NVIDIA Quadro P5000,GPU,2016-10-01,16.0,180.0,314.0,7200.0,1607.0,TSMC,NVIDIA
3822,NVIDIA Quadro P6000,GPU,2016-10-01,16.0,250.0,471.0,11800.0,1506.0,TSMC,NVIDIA
3823,NVIDIA Quadro M3000 SE,GPU,2016-10-02,28.0,75.0,398.0,5200.0,823.0,TSMC,NVIDIA
3824,AMD Radeon RX 470D,GPU,2016-10-21,14.0,120.0,232.0,5700.0,926.0,GF,AMD
3825,NVIDIA GeForce GTX 1050 Ti,GPU,2016-10-25,14.0,75.0,132.0,3300.0,1291.0,Samsung,NVIDIA
3826,NVIDIA GeForce GTX 1050,GPU,2016-10-25,14.0,75.0,132.0,3300.0,1354.0,Samsung,NVIDIA
3827,AMD Radeon Pro 460,GPU,2016-10-30,14.0,35.0,123.0,3000.0,850.0,GF,AMD
3828,AMD Radeon Pro 450,GPU,2016-10-30,14.0,35.0,123.0,3000.0,800.0,GF,AMD
3829,AMD Radeon Pro 455,GPU,2016-10-30,14.0,35.0,123.0,3000.0,855.0,GF,AMD
3830,NVIDIA GeForce GTX 760 OEM,GPU,2016-11-06,28.0,170.0,294.0,3540.0,993.0,TSMC,NVIDIA
3831,AMD Playstation 4 Pro GPU,GPU,2016-11-10,16.0,150.0,322.0,5700.0,911.0,TSMC,AMD
3832,AMD Radeon Pro WX 7100,GPU,2016-11-10,14.0,130.0,232.0,5700.0,1188.0,GF,AMD
3833,AMD Radeon Pro WX 4100,GPU,2016-11-10,14.0,50.0,123.0,3000.0,1125.0,GF,AMD
3834,AMD Radeon Pro WX 5100,GPU,2016-11-18,14.0,75.0,232.0,5700.0,713.0,GF,AMD
3835,AMD Radeon Instinct MI8,GPU,2016-12-12,28.0,175.0,596.0,8900.0,1000.0,TSMC,AMD
3836,AMD Radeon Instinct MI6,GPU,2016-12-12,14.0,150.0,232.0,5700.0,1120.0,GF,AMD
3837,AMD Radeon R8 M435DX,GPU,2016-12-12,28.0,81.35998107852413,56.0,690.0,955.0,TSMC,AMD
3838,AMD Radeon R6 M435DX,GPU,2016-12-12,28.0,81.35998107852413,56.0,690.0,955.0,TSMC,AMD
3839,NVIDIA GeForce GTX 1060 3 GB GP104,GPU,2016-12-25,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA
3840,Intel Core i5-7500T,CPU,2017-01-03,14.0,35.0,314.0,7200.0,2700.0,Intel,Intel
3841,Intel Celeron G3930,CPU,2017-01-03,14.0,51.0,314.0,7200.0,2900.0,Intel,Intel
3842,Intel Pentium G4620,CPU,2017-01-03,14.0,51.0,314.0,7200.0,3700.0,Intel,Intel
3843,Intel Core i7-7700T,CPU,2017-01-03,14.0,35.0,314.0,7200.0,2900.0,Intel,Intel
3844,Intel Pentium G4600T,CPU,2017-01-03,14.0,35.0,314.0,7200.0,3000.0,Intel,Intel
3845,Intel Celeron G3930T,CPU,2017-01-03,14.0,35.0,314.0,7200.0,2700.0,Intel,Intel
3846,NVIDIA GeForce GTX 1050 Mobile,GPU,2017-01-03,14.0,75.0,132.0,3300.0,1354.0,Samsung,NVIDIA
3847,Intel Core i3-7100,CPU,2017-01-03,14.0,51.0,132.0,3300.0,3900.0,Intel,Intel
3848,Intel Core i5-7400T,CPU,2017-01-03,14.0,35.0,132.0,3300.0,2400.0,Intel,Intel
3849,Intel Pentium G4600,CPU,2017-01-03,14.0,51.0,132.0,3300.0,3600.0,Intel,Intel
3850,Intel Iris Plus Graphics 650,GPU,2017-01-03,14.0,15.0,132.0,3300.0,300.0,Intel,Intel
3851,Intel Pentium G4560,CPU,2017-01-03,14.0,51.0,132.0,3300.0,3500.0,Intel,Intel
3852,NVIDIA GeForce GTX 1050 Mobile,GPU,2017-01-03,14.0,75.0,132.0,3300.0,1354.0,Samsung,NVIDIA
3853,Intel Core i5-7600K,CPU,2017-01-03,14.0,91.0,132.0,3300.0,3800.0,Intel,Intel
3854,Intel Celeron G3950,CPU,2017-01-03,14.0,51.0,132.0,3300.0,3000.0,Intel,Intel
3855,Intel Core i7-7700K,CPU,2017-01-03,14.0,91.0,132.0,3300.0,4200.0,Intel,Intel
3856,Intel Iris Plus Graphics 640,GPU,2017-01-03,14.0,15.0,132.0,3300.0,300.0,Intel,Intel
3857,Intel Pentium G4560T,CPU,2017-01-03,14.0,35.0,132.0,3300.0,2900.0,Intel,Intel
3858,Intel Core i3-7100T,CPU,2017-01-03,14.0,35.0,132.0,3300.0,3400.0,Intel,Intel
3859,NVIDIA GeForce GTX 1050 Ti Mobile,GPU,2017-01-03,14.0,75.0,132.0,3300.0,1493.0,Samsung,NVIDIA
3860,Intel Core i3-7300T,CPU,2017-01-03,14.0,35.0,132.0,3300.0,3500.0,Intel,Intel
3861,Intel Core i5-7500,CPU,2017-01-03,14.0,65.0,132.0,3300.0,3400.0,Intel,Intel
3862,Intel Core i5-7600,CPU,2017-01-03,14.0,65.0,132.0,3300.0,3500.0,Intel,Intel
3863,Intel Core i3-7350K,CPU,2017-01-03,14.0,60.0,132.0,3300.0,4200.0,Intel,Intel
3864,Intel Core i5-7400,CPU,2017-01-03,14.0,65.0,132.0,3300.0,3000.0,Intel,Intel
3865,Intel Core i5-7600T,CPU,2017-01-03,14.0,35.0,132.0,3300.0,2800.0,Intel,Intel
3866,Intel Core i3-7320,CPU,2017-01-03,14.0,51.0,132.0,3300.0,4100.0,Intel,Intel
3867,Intel Core i5-7300HQ,CPU,2017-01-03,14.0,45.0,132.0,3300.0,2500.0,Intel,Intel
3868,Intel Core i7-7700,CPU,2017-01-03,14.0,65.0,132.0,3300.0,3600.0,Intel,Intel
3869,Intel Core i3-7300,CPU,2017-01-03,14.0,51.0,132.0,3300.0,4000.0,Intel,Intel
3870,AMD Radeon RX 560 Mobile,GPU,2017-01-05,14.0,55.0,123.0,3000.0,1000.0,GF,AMD
3871,AMD Radeon RX 560 Mobile,GPU,2017-01-05,14.0,55.0,123.0,3000.0,784.0,GF,AMD
3872,AMD Radeon RX 560 Mobile,GPU,2017-01-05,14.0,65.0,123.0,3000.0,1090.0,GF,AMD
3873,NVIDIA Quadro P5000 Mobile,GPU,2017-01-11,16.0,100.0,314.0,7200.0,1278.0,TSMC,NVIDIA
3874,NVIDIA Quadro M520 Mobile,GPU,2017-01-11,28.0,25.0,314.0,7200.0,1041.0,TSMC,NVIDIA
3875,NVIDIA Quadro M1200 Mobile,GPU,2017-01-11,28.0,45.0,148.0,1870.0,991.0,TSMC,NVIDIA
3876,NVIDIA Quadro P3000 Mobile,GPU,2017-01-11,16.0,75.0,314.0,7200.0,1088.0,TSMC,NVIDIA
3877,NVIDIA Quadro M620 Mobile,GPU,2017-01-11,28.0,30.0,148.0,1870.0,756.0,TSMC,NVIDIA
3878,NVIDIA Quadro P4000 Mobile,GPU,2017-01-11,16.0,100.0,314.0,7200.0,1227.0,TSMC,NVIDIA
3879,NVIDIA Quadro P4000 Max-Q,GPU,2017-01-11,16.0,100.0,314.0,7200.0,1114.0,TSMC,NVIDIA
3880,NVIDIA Quadro M2200 Mobile,GPU,2017-01-11,28.0,55.0,228.0,2940.0,695.0,TSMC,NVIDIA
3881,AMD Radeon RX 460 1024SP,GPU,2017-01-17,14.0,75.0,123.0,3000.0,1090.0,GF,AMD
3882,NVIDIA GeForce GTX 1050 Ti Mobile,GPU,2017-02-01,16.0,75.0,200.0,4400.0,1493.0,TSMC,NVIDIA
3883,NVIDIA Quadro P2000 Mobile,GPU,2017-02-06,14.0,50.0,132.0,3300.0,1557.0,Samsung,NVIDIA
3884,NVIDIA Quadro P2000,GPU,2017-02-06,16.0,75.0,200.0,4400.0,1076.0,TSMC,NVIDIA
3885,NVIDIA Quadro P4000,GPU,2017-02-06,16.0,105.0,314.0,7200.0,1202.0,TSMC,NVIDIA
3886,NVIDIA Quadro P1000,GPU,2017-02-07,14.0,47.0,132.0,3300.0,1266.0,Samsung,NVIDIA
3887,NVIDIA Quadro P600 Mobile,GPU,2017-02-07,14.0,25.0,132.0,3300.0,1430.0,Samsung,NVIDIA
3888,NVIDIA Quadro P1000 Mobile,GPU,2017-02-07,14.0,40.0,132.0,3300.0,1303.0,Samsung,NVIDIA
3889,NVIDIA Quadro P400,GPU,2017-02-07,14.0,30.0,132.0,3300.0,1228.0,Samsung,NVIDIA
3890,NVIDIA Quadro P1000,GPU,2017-02-07,14.0,47.0,132.0,3300.0,1354.0,Samsung,NVIDIA
3891,NVIDIA Quadro P600,GPU,2017-02-07,14.0,40.0,132.0,3300.0,1329.0,Samsung,NVIDIA
3892,AMD Radeon Pro WX 4170 Mobile,GPU,2017-03-01,14.0,50.0,123.0,3000.0,1002.0,GF,AMD
3893,AMD Radeon Pro WX 4150 Mobile,GPU,2017-03-01,14.0,50.0,123.0,3000.0,1002.0,GF,AMD
3894,AMD Radeon Pro WX 7130 Mobile,GPU,2017-03-01,14.0,130.0,232.0,5700.0,1188.0,GF,AMD
3895,AMD Radeon Pro WX 7100 Mobile,GPU,2017-03-01,14.0,130.0,232.0,5700.0,1188.0,GF,AMD
3896,AMD Radeon Pro WX 4130 Mobile,GPU,2017-03-01,14.0,50.0,123.0,3000.0,1002.0,GF,AMD
3897,AMD Ryzen 7 1700X,CPU,2017-03-02,14.0,95.0,192.0,4800.0,3400.0,GF,AMD
3898,AMD Ryzen 7 1800X,CPU,2017-03-02,14.0,95.0,192.0,4800.0,3600.0,GF,AMD
3899,AMD Ryzen 7 1700,CPU,2017-03-02,14.0,65.0,192.0,4800.0,3000.0,GF,AMD
3900,NVIDIA GeForce GTX 1080 Ti,GPU,2017-03-10,16.0,250.0,471.0,11800.0,1481.0,TSMC,NVIDIA
3901,NVIDIA Switch GPU 20nm,GPU,2017-03-17,20.0,15.0,118.0,2000.0,384.0,TSMC,NVIDIA
3902,NVIDIA Tesla P6,GPU,2017-03-24,16.0,90.0,314.0,7200.0,1012.0,TSMC,NVIDIA
3903,NVIDIA TITAN Xp,GPU,2017-04-06,16.0,250.0,471.0,11800.0,1405.0,TSMC,NVIDIA
3904,AMD Ryzen 5 1600X,CPU,2017-04-11,14.0,95.0,192.0,4800.0,3600.0,GF,AMD
3905,AMD Ryzen 5 1600,CPU,2017-04-11,14.0,65.0,192.0,4800.0,3200.0,GF,AMD
3906,AMD Ryzen 3 1300,CPU,2017-04-11,14.0,65.0,192.0,4800.0,3200.0,GF,AMD
3907,AMD Ryzen 5 1500X,CPU,2017-04-11,14.0,65.0,192.0,4800.0,3500.0,GF,AMD
3908,AMD Ryzen 5 1400,CPU,2017-04-11,14.0,65.0,192.0,4800.0,3200.0,GF,AMD
3909,AMD Radeon 520 Mobile,GPU,2017-04-18,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD
3910,AMD Radeon RX 580,GPU,2017-04-18,14.0,185.0,232.0,5700.0,1257.0,GF,AMD
3911,AMD Radeon 530X Mobile,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD
3912,AMD Radeon RX 580 Mobile,GPU,2017-04-18,14.0,100.0,232.0,5700.0,1000.0,GF,AMD
3913,AMD Radeon 520 Mobile,GPU,2017-04-18,28.0,50.0,56.0,690.0,1030.0,TSMC,AMD
3914,AMD Radeon 535 Mobile,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD
3915,AMD Radeon RX 560,GPU,2017-04-18,14.0,75.0,123.0,3000.0,1175.0,GF,AMD
3916,AMD Radeon RX 570,GPU,2017-04-18,14.0,150.0,232.0,5700.0,1168.0,GF,AMD
3917,AMD Radeon R8 M535DX,GPU,2017-04-18,28.0,81.35998107852413,125.0,1550.0,780.0,TSMC,AMD
3918,AMD Radeon 530 Mobile,GPU,2017-04-18,28.0,50.0,125.0,1550.0,730.0,TSMC,AMD
3919,AMD Radeon Pro 560,GPU,2017-04-18,14.0,75.0,123.0,3000.0,907.0,GF,AMD
3920,AMD Radeon 550,GPU,2017-04-20,14.0,50.0,103.0,2200.0,1100.0,GF,AMD
3921,NVIDIA GeForce GTX 1080 11Gbps,GPU,2017-04-20,16.0,180.0,314.0,7200.0,1607.0,TSMC,NVIDIA
3922,AMD Radeon RX 550,GPU,2017-04-20,14.0,50.0,103.0,2200.0,1100.0,GF,AMD
3923,NVIDIA GeForce GTX 1060 6 GB 9Gbps,GPU,2017-04-20,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA
3924,AMD Radeon Pro Duo Polaris,GPU,2017-04-24,14.0,250.0,232.0,5700.0,1243.0,GF,AMD
3925,NVIDIA GeForce MX150,GPU,2017-05-17,14.0,10.0,74.0,1800.0,937.0,Samsung,NVIDIA
3926,NVIDIA GeForce MX150,GPU,2017-05-17,14.0,25.0,74.0,1800.0,1469.0,Samsung,NVIDIA
3927,NVIDIA GeForce GT 1030,GPU,2017-05-17,14.0,30.0,74.0,1800.0,1228.0,Samsung,NVIDIA
3928,AMD Radeon Pro WX 2100,GPU,2017-06-04,14.0,35.0,103.0,2200.0,925.0,GF,AMD
3929,AMD Radeon Pro 580,GPU,2017-06-05,14.0,185.0,232.0,5700.0,1100.0,GF,AMD
3930,AMD Radeon Pro 575,GPU,2017-06-05,14.0,150.0,232.0,5700.0,1096.0,GF,AMD
3931,AMD Radeon Pro 555,GPU,2017-06-05,14.0,75.0,123.0,3000.0,850.0,GF,AMD
3932,AMD Radeon Pro 570,GPU,2017-06-05,14.0,150.0,232.0,5700.0,1000.0,GF,AMD
3933,AMD Radeon Pro WX 3100,GPU,2017-06-12,14.0,65.0,103.0,2200.0,925.0,GF,AMD
3934,NVIDIA P106-100,GPU,2017-06-19,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA
3935,NVIDIA Tesla V100 PCIe 16 GB,GPU,2017-06-21,12.0,300.0,815.0,21100.0,1245.0,TSMC,NVIDIA
3936,NVIDIA Tesla V100 SXM2 16 GB,GPU,2017-06-21,12.0,250.0,815.0,21100.0,1312.0,TSMC,NVIDIA
3937,Intel Core i9-7900X,CPU,2017-06-26,14.0,140.0,815.0,21100.0,3300.0,Intel,Intel
3938,Intel Core i5-7640X,CPU,2017-06-26,14.0,112.0,815.0,21100.0,3900.0,Intel,Intel
3939,Intel Core i7-7800X,CPU,2017-06-26,14.0,140.0,815.0,21100.0,3500.0,Intel,Intel
3940,Intel Core i7-7740X,CPU,2017-06-26,14.0,112.0,815.0,21100.0,4300.0,Intel,Intel
3941,Intel Core i7-7820X,CPU,2017-06-26,14.0,140.0,815.0,21100.0,3600.0,Intel,Intel
3942,NVIDIA GeForce GTX 1060 Max-Q,GPU,2017-06-27,16.0,80.0,200.0,4400.0,1063.0,TSMC,NVIDIA
3943,AMD Radeon Pro Vega 64,GPU,2017-06-27,14.0,250.0,495.0,12500.0,1250.0,GF,AMD
3944,NVIDIA GeForce GTX 1080 Max-Q,GPU,2017-06-27,16.0,150.0,314.0,7200.0,1290.0,TSMC,NVIDIA
3945,AMD Radeon Instinct MI25,GPU,2017-06-27,14.0,300.0,495.0,12500.0,1400.0,GF,AMD
3946,AMD Radeon Vega Frontier Edition,GPU,2017-06-27,14.0,300.0,495.0,12500.0,1382.0,GF,AMD
3947,NVIDIA GeForce GTX 1070 Max-Q,GPU,2017-06-27,16.0,115.0,314.0,7200.0,1215.0,TSMC,NVIDIA
3948,AMD Ryzen 7 PRO 1700X,CPU,2017-06-29,14.0,95.0,192.0,4800.0,3400.0,GF,AMD
3949,AMD EPYC 7551P,CPU,2017-06-29,14.0,180.0,213.0,4800.0,2000.0,GF,AMD
3950,AMD EPYC 7501,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2000.0,GF,AMD
3951,AMD Ryzen 3 PRO 1200,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3100.0,GF,AMD
3952,AMD EPYC 7401P,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2000.0,GF,AMD
3953,AMD Ryzen 3 PRO 1300,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3200.0,GF,AMD
3954,AMD Ryzen 7 PRO 1700,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3000.0,GF,AMD
3955,AMD EPYC 7451,CPU,2017-06-29,14.0,180.0,213.0,4800.0,2300.0,GF,AMD
3956,AMD EPYC 7281,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2100.0,GF,AMD
3957,AMD EPYC 7301,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2200.0,GF,AMD
3958,AMD Radeon Pro V320,GPU,2017-06-29,14.0,230.0,495.0,12500.0,852.0,GF,AMD
3959,AMD EPYC 7401,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2000.0,GF,AMD
3960,AMD EPYC 7601,CPU,2017-06-29,14.0,180.0,213.0,4800.0,2200.0,GF,AMD
3961,AMD Ryzen 5 PRO 1600,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3200.0,GF,AMD
3962,AMD EPYC 7351,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GF,AMD
3963,AMD EPYC 7351P,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GF,AMD
3964,AMD EPYC 7251,CPU,2017-06-29,14.0,120.0,213.0,4800.0,2100.0,GF,AMD
3965,AMD Ryzen 5 PRO 1500,CPU,2017-06-29,14.0,65.0,192.0,4800.0,3500.0,GF,AMD
3966,AMD EPYC 7551,CPU,2017-06-29,14.0,180.0,213.0,4800.0,2000.0,GF,AMD
3967,AMD Radeon RX 550 Mobile,GPU,2017-07-02,14.0,50.0,103.0,2200.0,1100.0,GF,AMD
3968,AMD Radeon RX 560D,GPU,2017-07-04,14.0,65.0,123.0,3000.0,1090.0,GF,AMD
3969,AMD Radeon RX 560 896SP,GPU,2017-07-04,14.0,45.0,123.0,3000.0,1090.0,GF,AMD
3970,AMD Radeon Pro WX 9100,GPU,2017-07-10,14.0,230.0,495.0,12500.0,1200.0,GF,AMD
3971,Intel Xeon Bronze 3106,CPU,2017-07-11,14.0,85.0,495.0,8000.0,2100.0,Intel,Intel
3972,Intel Xeon Platinum 8180,CPU,2017-07-11,14.0,205.0,495.0,8000.0,2500.0,Intel,Intel
3973,Intel Xeon Gold 6154,CPU,2017-07-11,14.0,200.0,495.0,8000.0,3000.0,Intel,Intel
